FID	IID	phenotype
HG00383	HG00383	0.427378312104
HG00384	HG00384	2.43436109187
HG00403	HG00403	-0.658382263171
HG00404	HG00404	1.1694026773
HG00406	HG00406	0.403269227333
HG00407	HG00407	-0.326711457939
HG00409	HG00409	0.547528928464
HG00410	HG00410	-1.02108829368
HG00419	HG00419	-0.871918267829
HG00421	HG00421	0.868151854685
HG00422	HG00422	-2.76421698013
HG00428	HG00428	-0.926756629135
HG00436	HG00436	-0.646735496107
HG00437	HG00437	0.95804396148
HG00442	HG00442	1.29676089087
HG00443	HG00443	-2.71368786753
HG00445	HG00445	2.52768322301
HG00446	HG00446	1.07964449593
HG00448	HG00448	-0.812164275896
HG00449	HG00449	1.67572540641
HG00451	HG00451	1.71505033715
HG00452	HG00452	-0.0907632590163
HG00457	HG00457	2.19407087628
HG00458	HG00458	2.55471635933
HG00463	HG00463	1.6331311715
HG00464	HG00464	-0.648191682488
HG00472	HG00472	-0.622518683281
HG00473	HG00473	-0.741410714051
HG00475	HG00475	-0.434268913495
HG00476	HG00476	2.6981779005
HG00478	HG00478	1.70093383125
HG00479	HG00479	0.898261831829
HG00500	HG00500	1.36128310738
HG00513	HG00513	2.44014615867
HG00524	HG00524	0.319148132389
HG00525	HG00525	-3.66636138808
HG00530	HG00530	0.741353853757
HG00531	HG00531	0.676921730564
HG00533	HG00533	1.0808809317
HG00534	HG00534	1.68302551658
HG00536	HG00536	-0.0722865190724
HG00537	HG00537	-1.00433245844
HG00542	HG00542	-2.40565766803
HG00543	HG00543	2.00921588697
HG00551	HG00551	0.032624667134
HG00553	HG00553	-0.90144641029
HG00554	HG00554	0.619481638176
HG00556	HG00556	1.13901086499
HG00557	HG00557	3.20865538927
HG00559	HG00559	-1.07595577713
HG00560	HG00560	-1.22589062426
HG00565	HG00565	-0.412221398097
HG00566	HG00566	0.970397393981
HG00580	HG00580	1.83178495115
HG00581	HG00581	0.0606939720533
HG00583	HG00583	-0.20050806693
HG00584	HG00584	0.136468148107
HG00589	HG00589	-0.614610186273
HG00590	HG00590	0.961394818564
HG00592	HG00592	-0.522679918633
HG00593	HG00593	-0.303457163647
HG00595	HG00595	2.69573911831
HG00596	HG00596	-0.090563890813
HG00598	HG00598	3.33716443595
HG00599	HG00599	0.306867649574
HG00607	HG00607	2.29896908146
HG00608	HG00608	0.185043117956
HG00610	HG00610	1.01206557399
HG00611	HG00611	-1.23433643701
HG00613	HG00613	2.15794700196
HG00614	HG00614	-0.776454689744
HG00619	HG00619	0.546829872166
HG00620	HG00620	0.167451384758
HG00622	HG00622	-0.146832462167
HG00623	HG00623	1.76412099365
HG00625	HG00625	0.137802345578
HG00626	HG00626	0.322974354366
HG00628	HG00628	-0.46866810971
HG00629	HG00629	1.09942600093
HG00631	HG00631	-2.20368517835
HG00632	HG00632	-1.6519144872
HG00634	HG00634	-1.1306281164
HG00637	HG00637	1.83048894586
HG00638	HG00638	0.688860677636
HG00640	HG00640	0.700818117577
HG00641	HG00641	-0.916853622023
HG00650	HG00650	0.741977228808
HG00651	HG00651	-1.12583043321
HG00653	HG00653	-1.47082518546
HG00654	HG00654	4.24480877144
HG00656	HG00656	-2.46685726914
HG00657	HG00657	1.36808094132
HG00662	HG00662	-0.127946877958
HG00663	HG00663	0.47910534708
HG00671	HG00671	2.29767374802
HG00672	HG00672	1.86797515925
HG00674	HG00674	-0.0840602341807
HG00675	HG00675	0.622498287153
HG00683	HG00683	1.16791803941
HG00684	HG00684	-0.521384577091
HG00689	HG00689	1.01391335255
HG00690	HG00690	-0.483688331128
HG00692	HG00692	-0.00925266687542
HG00693	HG00693	0.901068040415
HG00698	HG00698	-1.87071740701
HG00699	HG00699	-1.01719696356
HG00701	HG00701	0.194775492182
HG00704	HG00704	-2.67993844658
HG00705	HG00705	3.26460372052
HG00707	HG00707	-0.00519942213519
HG00708	HG00708	-2.34007329504
HG00717	HG00717	-0.183162825951
HG00728	HG00728	-2.29351824888
HG00729	HG00729	0.623350734703
HG00731	HG00731	2.60256823725
HG00732	HG00732	-1.3141117096
HG00734	HG00734	1.59988716338
HG00736	HG00736	2.33558698567
HG00737	HG00737	0.616145781261
HG00739	HG00739	2.21799175977
HG00740	HG00740	-0.249232782318
HG00742	HG00742	0.0492309754696
HG00743	HG00743	1.55804465635
HG00759	HG00759	0.80650219387
HG00766	HG00766	-0.00453631061532
HG00844	HG00844	2.98436604434
HG00851	HG00851	-0.118046795677
HG00864	HG00864	0.435057944778
HG00867	HG00867	0.275070582843
HG00879	HG00879	-2.14665347427
HG00881	HG00881	-0.797306713336
HG00956	HG00956	-0.802396032621
HG00978	HG00978	1.09779930827
HG00982	HG00982	0.376061036018
HG01028	HG01028	-1.55810333307
HG01029	HG01029	3.02374577179
HG01031	HG01031	3.45095843538
HG01046	HG01046	-0.567290333131
HG01047	HG01047	0.814272455523
HG01048	HG01048	-2.54166555583
HG01049	HG01049	0.14698507887
HG01051	HG01051	2.3238996615
HG01052	HG01052	2.00207614198
HG01054	HG01054	2.42546627388
HG01055	HG01055	-0.526416558617
HG01058	HG01058	1.93811731549
HG01060	HG01060	2.11632589141
HG01061	HG01061	-1.20753303886
HG01063	HG01063	-0.901668803286
HG01064	HG01064	-0.498302021925
HG01066	HG01066	0.0482019918605
HG01067	HG01067	-0.612654921661
HG01069	HG01069	-0.222349382331
HG01070	HG01070	-0.669018406297
HG01072	HG01072	0.345960733459
HG01073	HG01073	0.915885114585
HG01075	HG01075	0.362028044335
HG01077	HG01077	-1.46926977795
HG01079	HG01079	1.38821787234
HG01080	HG01080	1.01842575888
HG01082	HG01082	-0.776414639907
HG01083	HG01083	0.944837416642
HG01085	HG01085	0.391720615415
HG01086	HG01086	1.79312263195
HG01088	HG01088	2.03921786967
HG01089	HG01089	3.89039987851
HG01092	HG01092	0.551226249659
HG01094	HG01094	-0.647727038709
HG01095	HG01095	-0.3118658115
HG01097	HG01097	-1.32687624728
HG01098	HG01098	-1.28300578074
HG01101	HG01101	-1.37103124106
HG01102	HG01102	2.60905281263
HG01104	HG01104	2.26765302106
HG01105	HG01105	1.29112920527
HG01107	HG01107	0.103020128591
HG01108	HG01108	2.37839801384
HG01110	HG01110	-0.990575184452
HG01111	HG01111	0.201215618035
HG01112	HG01112	-1.78502309556
HG01113	HG01113	-0.439328209717
HG01119	HG01119	-1.5107525883
HG01121	HG01121	-0.357525260269
HG01122	HG01122	-1.09433599961
HG01124	HG01124	-1.47253444701
HG01125	HG01125	-1.48231881062
HG01130	HG01130	1.43218416998
HG01131	HG01131	-0.505776787192
HG01133	HG01133	-1.82834383562
HG01134	HG01134	-1.57236378137
HG01136	HG01136	4.05673247138
HG01137	HG01137	1.88741858805
HG01139	HG01139	-0.589447518913
HG01140	HG01140	-1.12089609324
HG01142	HG01142	2.03977396304
HG01148	HG01148	1.03473961187
HG01149	HG01149	0.558603526656
HG01161	HG01161	0.624647900436
HG01162	HG01162	1.02363336175
HG01164	HG01164	1.24025786704
HG01167	HG01167	1.57235610657
HG01168	HG01168	1.61622553938
HG01170	HG01170	0.661734967638
HG01171	HG01171	2.66627584816
HG01173	HG01173	0.181852821037
HG01174	HG01174	-2.26174550072
HG01176	HG01176	0.472694059089
HG01177	HG01177	-0.417806957699
HG01182	HG01182	0.0483157442638
HG01183	HG01183	0.54972675878
HG01187	HG01187	-1.57279035313
HG01188	HG01188	1.45427545798
HG01190	HG01190	2.0972123611
HG01191	HG01191	1.27556176147
HG01197	HG01197	2.30135688458
HG01198	HG01198	-2.28758072964
HG01200	HG01200	0.131806686099
HG01204	HG01204	0.782015772264
HG01205	HG01205	1.17962764581
HG01241	HG01241	-1.08176817609
HG01242	HG01242	0.368189468999
HG01247	HG01247	0.290330220655
HG01248	HG01248	2.0376405145
HG01250	HG01250	-0.398854584819
HG01251	HG01251	-0.520888278969
HG01253	HG01253	1.85679583344
HG01254	HG01254	1.32195719941
HG01256	HG01256	1.56358618448
HG01257	HG01257	0.805154994617
HG01259	HG01259	0.103483252838
HG01260	HG01260	-0.961272924012
HG01269	HG01269	-0.0908209885811
HG01271	HG01271	-1.61433512408
HG01272	HG01272	2.60221619093
HG01275	HG01275	0.731113558872
HG01277	HG01277	0.227898843384
HG01280	HG01280	1.02807210646
HG01281	HG01281	1.44389843779
HG01284	HG01284	-0.0268273927499
HG01286	HG01286	-2.191956656
HG01302	HG01302	2.94341727603
HG01303	HG01303	1.73112679412
HG01305	HG01305	0.68804656226
HG01308	HG01308	-2.02018757748
HG01311	HG01311	0.11212359763
HG01312	HG01312	0.691104593898
HG01323	HG01323	1.0113067225
HG01325	HG01325	-0.392689159179
HG01326	HG01326	0.677763132281
HG01334	HG01334	-0.224866453596
HG01341	HG01341	2.18643169228
HG01342	HG01342	-0.904717383637
HG01344	HG01344	1.02433665783
HG01345	HG01345	-0.989193569058
HG01348	HG01348	0.583938472387
HG01350	HG01350	-0.908047364493
HG01351	HG01351	-2.56576619621
HG01353	HG01353	-1.51815521374
HG01354	HG01354	1.02610311216
HG01356	HG01356	0.929413785704
HG01357	HG01357	0.476639594453
HG01359	HG01359	2.52830866164
HG01360	HG01360	0.365510194223
HG01362	HG01362	0.356241587374
HG01363	HG01363	2.467814854
HG01365	HG01365	0.743967391912
HG01366	HG01366	0.283392483689
HG01369	HG01369	-0.0762553355172
HG01372	HG01372	3.09117308773
HG01374	HG01374	3.45302068651
HG01375	HG01375	1.56610304343
HG01377	HG01377	-0.825412226112
HG01378	HG01378	4.54159793734
HG01383	HG01383	1.71046396225
HG01384	HG01384	1.05667027727
HG01389	HG01389	-4.00164201621
HG01390	HG01390	2.42035716738
HG01392	HG01392	-1.44987179474
HG01393	HG01393	1.02829638691
HG01395	HG01395	-3.02435805295
HG01396	HG01396	3.35107202965
HG01398	HG01398	-1.07330921475
HG01402	HG01402	-0.326927307226
HG01403	HG01403	0.665385352178
HG01405	HG01405	1.50928149093
HG01412	HG01412	-1.38067286376
HG01413	HG01413	3.45072302019
HG01414	HG01414	1.09468794113
HG01431	HG01431	0.470450496192
HG01432	HG01432	-2.3715702376
HG01435	HG01435	4.68959236375
HG01437	HG01437	0.237021943404
HG01438	HG01438	-0.0358201956407
HG01440	HG01440	1.82283160743
HG01441	HG01441	0.85618040803
HG01443	HG01443	1.92794505205
HG01444	HG01444	1.27288741572
HG01447	HG01447	2.78942324414
HG01455	HG01455	-0.177261308028
HG01456	HG01456	-0.304238472324
HG01459	HG01459	-0.300713042842
HG01461	HG01461	-3.40770833083
HG01462	HG01462	-2.14840762134
HG01464	HG01464	2.14294110371
HG01465	HG01465	1.68841304348
HG01468	HG01468	0.701885572923
HG01474	HG01474	3.43111981808
HG01479	HG01479	-1.23777728895
HG01485	HG01485	-0.384825302071
HG01486	HG01486	0.602800894321
HG01488	HG01488	1.36883283523
HG01489	HG01489	-2.17480810258
HG01491	HG01491	2.37871118802
HG01492	HG01492	-1.78512673624
HG01494	HG01494	1.82129456106
HG01495	HG01495	-1.39693273265
HG01497	HG01497	1.32643315971
HG01498	HG01498	0.00300461380412
HG01500	HG01500	-0.00773512734591
HG01501	HG01501	0.129463157295
HG01503	HG01503	3.98855405551
HG01504	HG01504	1.05011720371
HG01506	HG01506	0.176304306503
HG01507	HG01507	-0.499813440903
HG01509	HG01509	0.594447436906
HG01510	HG01510	3.43450260548
HG01512	HG01512	1.3716454617
HG01513	HG01513	-1.20923754063
HG01515	HG01515	0.523749779061
HG01516	HG01516	2.00251761336
HG01518	HG01518	2.08391625594
HG01519	HG01519	1.51258662169
HG01521	HG01521	-1.16228628715
HG01522	HG01522	-0.324326908817
HG01524	HG01524	0.767571209811
HG01525	HG01525	2.22623459898
HG01527	HG01527	0.570503424749
HG01528	HG01528	-3.39222577097
HG01530	HG01530	0.326241769146
HG01531	HG01531	2.88029019343
HG01536	HG01536	-0.233002686445
HG01537	HG01537	0.318036503982
HG01550	HG01550	0.322705206539
HG01551	HG01551	-0.680834384053
HG01556	HG01556	1.12034810039
HG01565	HG01565	-1.78921131022
HG01566	HG01566	-1.89127271677
HG01571	HG01571	0.160120459428
HG01572	HG01572	-3.23378159863
HG01577	HG01577	0.0580528636587
HG01578	HG01578	1.3031695264
HG01583	HG01583	-1.27298870485
HG01586	HG01586	2.12476579857
HG01589	HG01589	2.36341513457
HG01593	HG01593	1.43391112845
HG01595	HG01595	3.62727893867
HG01596	HG01596	1.93118193414
HG01597	HG01597	1.15422154593
HG01598	HG01598	0.992572093095
HG01599	HG01599	-0.807086184191
HG01600	HG01600	0.203461423644
HG01602	HG01602	-0.708625001973
HG01603	HG01603	-0.306225815882
HG01605	HG01605	-0.491325871158
HG01606	HG01606	0.671126731774
HG01607	HG01607	-0.671065487862
HG01608	HG01608	0.938371842546
HG01610	HG01610	3.2894389131
HG01612	HG01612	1.13288035521
HG01613	HG01613	0.107164379942
HG01615	HG01615	2.20682667627
HG01617	HG01617	1.1674330546
HG01618	HG01618	-2.17611923015
HG01619	HG01619	-0.314521360316
HG01620	HG01620	0.307277834813
HG01623	HG01623	1.01985175323
HG01624	HG01624	-1.15425681471
HG01625	HG01625	1.59526047161
HG01626	HG01626	0.951581665464
HG01628	HG01628	4.66758512371
HG01630	HG01630	1.74900534039
HG01631	HG01631	2.35733618668
HG01632	HG01632	0.0332363531913
HG01668	HG01668	-1.38361939928
HG01669	HG01669	-0.659798333447
HG01670	HG01670	0.93660854701
HG01672	HG01672	-0.890126445272
HG01673	HG01673	-0.718906326224
HG01675	HG01675	0.967729335795
HG01676	HG01676	0.869370905813
HG01678	HG01678	-1.71611036118
HG01679	HG01679	2.58709968124
HG01680	HG01680	-0.963517265245
HG01682	HG01682	0.965576074974
HG01684	HG01684	0.401393120654
HG01685	HG01685	0.882675498057
HG01686	HG01686	0.224999846496
HG01694	HG01694	-0.607678395235
HG01695	HG01695	2.58129308214
HG01697	HG01697	-1.02409537651
HG01699	HG01699	-0.502402920464
HG01700	HG01700	-0.630417609079
HG01702	HG01702	2.70628393772
HG01704	HG01704	1.59189375526
HG01705	HG01705	1.65174347659
HG01707	HG01707	-1.80150655205
HG01708	HG01708	-0.33767299903
HG01709	HG01709	0.953597804343
HG01710	HG01710	-2.05866647118
HG01746	HG01746	1.97622288363
HG01747	HG01747	2.61022357058
HG01756	HG01756	1.11917825528
HG01757	HG01757	0.288746581413
HG01761	HG01761	2.31703450226
HG01762	HG01762	-0.368853414598
HG01765	HG01765	2.33135917397
HG01766	HG01766	2.01884100301
HG01767	HG01767	-2.40652627254
HG01768	HG01768	0.519223975667
HG01770	HG01770	2.84008537101
HG01771	HG01771	-2.22080534383
HG01773	HG01773	-1.07481945623
HG01775	HG01775	1.37444435122
HG01776	HG01776	3.9522781815
HG01777	HG01777	-0.463404088952
HG01779	HG01779	0.456264803825
HG01781	HG01781	0.0585164773633
HG01783	HG01783	-0.057205554377
HG01784	HG01784	-0.269313971721
HG01785	HG01785	2.11357489347
HG01786	HG01786	2.00251593091
HG01789	HG01789	-0.198985433
HG01790	HG01790	-1.4832605362
HG01791	HG01791	0.519850267447
HG01794	HG01794	0.741686160123
HG01795	HG01795	-2.54771213188
HG01796	HG01796	-0.825733341751
HG01797	HG01797	-0.594368946378
HG01798	HG01798	-0.0618591437148
HG01799	HG01799	1.23654096544
HG01800	HG01800	2.5549350591
HG01801	HG01801	0.915665606898
HG01802	HG01802	1.83282682077
HG01804	HG01804	1.38159676526
HG01805	HG01805	0.46013896189
HG01806	HG01806	0.956479695119
HG01807	HG01807	1.6533402592
HG01808	HG01808	1.01138722648
HG01809	HG01809	1.78489040931
HG01810	HG01810	2.42708440982
HG01811	HG01811	-2.3450845039
HG01812	HG01812	1.04216626052
HG01813	HG01813	1.1842289026
HG01815	HG01815	2.76044837625
HG01816	HG01816	-0.727119359801
HG01817	HG01817	1.93277899864
HG01840	HG01840	1.89934995596
HG01841	HG01841	0.952796351963
HG01842	HG01842	-3.19901145306
HG01843	HG01843	-1.85311023804
HG01844	HG01844	-0.992020035878
HG01845	HG01845	-1.33212672986
HG01846	HG01846	3.57434692469
HG01847	HG01847	0.750015603318
HG01848	HG01848	0.487967989719
HG01849	HG01849	3.07456700867
HG01850	HG01850	1.91693988629
HG01851	HG01851	4.16965557667
HG01852	HG01852	0.380932989684
HG01853	HG01853	1.73508165349
HG01855	HG01855	-0.0417804318837
HG01857	HG01857	-2.05331215211
HG01858	HG01858	-1.14861917415
HG01859	HG01859	1.36707203922
HG01860	HG01860	-2.16305150964
HG01861	HG01861	-0.485162579274
HG01862	HG01862	-1.03374503092
HG01863	HG01863	1.11119292349
HG01864	HG01864	3.53115785699
HG01865	HG01865	-1.85909609956
HG01866	HG01866	-1.07158537106
HG01867	HG01867	4.43466175476
HG01868	HG01868	2.95401474779
HG01869	HG01869	-0.685445145236
HG01870	HG01870	-2.99085218644
HG01871	HG01871	0.0226654508666
HG01872	HG01872	1.73815829556
HG01873	HG01873	2.02351614109
HG01874	HG01874	-1.33523927767
HG01878	HG01878	-1.56109121169
HG01879	HG01879	2.60039107471
HG01880	HG01880	1.18139742213
HG01882	HG01882	1.70222086232
HG01883	HG01883	2.51435218703
HG01885	HG01885	0.294331006801
HG01886	HG01886	1.45739107805
HG01889	HG01889	1.72284818582
HG01890	HG01890	2.60764502102
HG01892	HG01892	-3.63612731283
HG01893	HG01893	-1.17783836575
HG01894	HG01894	1.50878477314
HG01896	HG01896	-2.22065626504
HG01912	HG01912	0.0768521743768
HG01914	HG01914	-0.420578695857
HG01915	HG01915	1.24540963671
HG01917	HG01917	3.03242205872
HG01918	HG01918	0.626932456779
HG01920	HG01920	1.50747349604
HG01921	HG01921	-1.40608556659
HG01923	HG01923	-0.138293038283
HG01924	HG01924	-1.77425242692
HG01926	HG01926	0.283646942152
HG01927	HG01927	1.7436485572
HG01932	HG01932	0.494952193178
HG01933	HG01933	0.342543868419
HG01935	HG01935	3.23194448231
HG01936	HG01936	1.38184743452
HG01938	HG01938	2.283166001
HG01939	HG01939	-0.391601667661
HG01941	HG01941	0.111984004701
HG01942	HG01942	0.628007196013
HG01944	HG01944	0.3697496566
HG01945	HG01945	3.1456107358
HG01947	HG01947	0.423640705529
HG01948	HG01948	1.5262607336
HG01950	HG01950	-0.727796976926
HG01951	HG01951	2.86604196555
HG01953	HG01953	-0.252741969366
HG01954	HG01954	2.19766358264
HG01956	HG01956	1.93342483705
HG01958	HG01958	2.08550420754
HG01961	HG01961	-0.71139473885
HG01965	HG01965	-0.477881036167
HG01967	HG01967	2.94791813566
HG01968	HG01968	0.823202282264
HG01970	HG01970	1.35702046511
HG01971	HG01971	0.412918068719
HG01973	HG01973	1.53577411987
HG01974	HG01974	-0.493531232754
HG01976	HG01976	1.51477261676
HG01977	HG01977	-0.0783015257347
HG01979	HG01979	-1.62892592023
HG01980	HG01980	1.25202629188
HG01982	HG01982	2.33302518134
HG01985	HG01985	-0.0270919472569
HG01986	HG01986	1.74476155765
HG01988	HG01988	1.76229308008
HG01989	HG01989	-0.539225046534
HG01990	HG01990	2.83967276943
HG01991	HG01991	-0.441236846714
HG01992	HG01992	1.22480969441
HG01997	HG01997	1.6361939637
HG02002	HG02002	0.405273816193
HG02003	HG02003	0.947482391227
HG02006	HG02006	-0.62127189275
HG02008	HG02008	5.50158129618
HG02009	HG02009	-2.50287474703
HG02010	HG02010	1.25984335984
HG02012	HG02012	0.277246480282
HG02013	HG02013	1.4683437455
HG02014	HG02014	0.902678516528
HG02016	HG02016	3.64080032673
HG02017	HG02017	0.191683860728
HG02019	HG02019	-0.862889370868
HG02020	HG02020	2.1526228003
HG02023	HG02023	-0.990943326726
HG02025	HG02025	2.11639491028
HG02026	HG02026	2.26751198118
HG02028	HG02028	1.09889064465
HG02029	HG02029	-0.526864991006
HG02031	HG02031	1.03846120634
HG02032	HG02032	1.85886143674
HG02035	HG02035	1.11329012414
HG02040	HG02040	0.606218049587
HG02047	HG02047	-0.324604705171
HG02048	HG02048	-1.00453919452
HG02049	HG02049	0.969644658692
HG02050	HG02050	0.72067506564
HG02051	HG02051	-0.46350365781
HG02052	HG02052	0.647634737451
HG02053	HG02053	1.76258961832
HG02054	HG02054	2.61413924652
HG02057	HG02057	-1.4388146118
HG02058	HG02058	0.685466265662
HG02060	HG02060	-0.449082673041
HG02061	HG02061	1.38361574453
HG02064	HG02064	0.351526345905
HG02067	HG02067	-1.23819966417
HG02069	HG02069	1.63773161634
HG02070	HG02070	0.987061733284
HG02072	HG02072	0.108200172406
HG02073	HG02073	1.08531219899
HG02075	HG02075	-1.25715121608
HG02076	HG02076	1.4032230681
HG02078	HG02078	-0.225388838663
HG02079	HG02079	0.358189646651
HG02081	HG02081	3.30589669415
HG02082	HG02082	1.57623632113
HG02084	HG02084	-0.169805419867
HG02085	HG02085	0.437625144028
HG02086	HG02086	1.99236634807
HG02087	HG02087	-3.05356609564
HG02088	HG02088	0.984541774652
HG02089	HG02089	4.25329046121
HG02090	HG02090	1.89902397953
HG02095	HG02095	1.023999419
HG02102	HG02102	0.842303611848
HG02104	HG02104	-0.136135128311
HG02105	HG02105	-2.04064910846
HG02107	HG02107	0.589138430008
HG02108	HG02108	1.67195305883
HG02111	HG02111	0.823489380328
HG02113	HG02113	0.343594014261
HG02116	HG02116	-1.32873852698
HG02121	HG02121	0.661586163742
HG02122	HG02122	0.498669642673
HG02127	HG02127	0.6383991795
HG02128	HG02128	1.00723446613
HG02130	HG02130	-0.0481004787367
